joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.971465,1.046782,-0.014371,0.060552,-0.007268,-0.018474,0.820215,-0.017704,0.265856,-0.593630,-0.636842,0.202688,0.074632,-0.140558,-1.318696,0.178470,-0.269914,0.021205,0.078635,-0.814497,1.846380,-0.321311,-0.372511,-0.237964,0.157180,0.016449,0.033201,-0.068183,-0.025839
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
2.115766,2.247594,-0.037373,0.166020,0.032882,-0.023533,1.598011,-0.032522,0.531712,-1.230175,-1.304500,0.450097,0.289742,-0.398143,-2.705408,0.290115,-0.509651,-0.067315,-0.323867,-1.673769,3.702849,-0.651182,-0.748229,-0.475923,0.330658,0.033982,0.101976,-0.136365,-0.041480
