joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.354818,-0.496006,0.022167,0.128289,-0.024967,-0.018156,-0.037582,-0.053220,-0.004292,2.046572,2.248181,-0.135888,-0.140781,-0.228334,-0.038698,0.085331,-0.194021,-0.246991,0.155812,0.612519,-0.308675,1.116468,1.078539,0.114334,-0.036082,0.290440,0.277565,0.025454,-0.040874
-0.312502,-0.451054,0.021419,0.131609,-0.024310,-0.018627,-0.005621,-0.053870,0.006342,2.021968,2.222091,-0.126886,-0.134986,-0.236297,-0.092806,0.091133,-0.204214,-0.248337,0.149335,0.579043,-0.234618,1.103445,1.063574,0.104815,-0.029469,0.291119,0.279605,0.022727,-0.041704
-0.270187,-0.406102,0.020672,0.134929,-0.023652,-0.019098,0.026339,-0.054520,0.016977,1.997365,2.196001,-0.117884,-0.129191,-0.244260,-0.146914,0.096935,-0.214407,-0.249683,0.142857,0.545568,-0.160561,1.090421,1.048610,0.095297,-0.022856,0.291799,0.281644,0.020000,-0.042534
-0.227872,-0.361150,0.019924,0.138250,-0.022995,-0.019568,0.058299,-0.055171,0.027611,1.972761,2.169911,-0.108882,-0.123396,-0.252223,-0.201022,0.102737,-0.224600,-0.251030,0.136380,0.512093,-0.086504,1.077398,1.033645,0.085778,-0.016243,0.292479,0.283684,0.017272,-0.043363
-0.185556,-0.316198,0.019177,0.141570,-0.022337,-0.020039,0.090259,-0.055821,0.038245,1.948158,2.143821,-0.099880,-0.117602,-0.260185,-0.255130,0.108540,-0.234793,-0.252376,0.129903,0.478617,-0.012447,1.064374,1.018680,0.076260,-0.009630,0.293158,0.285723,0.014545,-0.044193
-0.143241,-0.271246,0.018429,0.144891,-0.021679,-0.020509,0.122220,-0.056472,0.048879,1.923554,2.117731,-0.090878,-0.111807,-0.268148,-0.309238,0.114342,-0.244986,-0.253722,0.123425,0.445142,0.061610,1.051350,1.003716,0.066741,-0.003016,0.293838,0.287763,0.011818,-0.045022
-0.100926,-0.226294,0.017682,0.148211,-0.021022,-0.020980,0.154180,-0.057122,0.059513,1.898951,2.091641,-0.081876,-0.106012,-0.276111,-0.363347,0.120144,-0.255179,-0.255068,0.116948,0.411666,0.135667,1.038327,0.988751,0.057223,0.003597,0.294518,0.289802,0.009090,-0.045852
-0.058610,-0.181342,0.016934,0.151531,-0.020364,-0.021451,0.186140,-0.057773,0.070148,1.874347,2.065551,-0.072874,-0.100217,-0.284074,-0.417455,0.125947,-0.265372,-0.256415,0.110471,0.378191,0.209724,1.025303,0.973787,0.047704,0.010210,0.295197,0.291842,0.006363,-0.046682
-0.016295,-0.136391,0.016187,0.154852,-0.019706,-0.021921,0.218100,-0.058423,0.080782,1.849744,2.039461,-0.063872,-0.094422,-0.292037,-0.471563,0.131749,-0.275565,-0.257761,0.103993,0.344716,0.283781,1.012279,0.958822,0.038186,0.016823,0.295877,0.293881,0.003636,-0.047511
0.026020,-0.091439,0.015439,0.158172,-0.019049,-0.022392,0.250060,-0.059074,0.091416,1.825140,2.013371,-0.054870,-0.088627,-0.300000,-0.525671,0.137551,-0.285758,-0.259107,0.097516,0.311240,0.357838,0.999256,0.943858,0.028668,0.023436,0.296556,0.295921,0.000909,-0.048341
0.068335,-0.046487,0.014692,0.161493,-0.018391,-0.022863,0.282021,-0.059724,0.102050,1.800537,1.987281,-0.045869,-0.082833,-0.307963,-0.579779,0.143354,-0.295951,-0.260454,0.091039,0.277765,0.431895,0.986232,0.928893,0.019149,0.030049,0.297236,0.297960,-0.001819,-0.049170
0.110651,-0.001535,0.013944,0.164813,-0.017733,-0.023333,0.313981,-0.060374,0.112685,1.775933,1.961191,-0.036867,-0.077038,-0.315925,-0.633887,0.149156,-0.306144,-0.261800,0.084561,0.244289,0.505952,0.973208,0.913928,0.009631,0.036663,0.297916,0.300000,-0.004546,-0.050000
