joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.111307,0.121725,-0.012675,0.061830,-0.036490,-0.021694,0.172758,-0.148863,0.214500,1.797917,1.941743,-0.272292,-0.340733,-0.432998,-0.684263,0.215196,-0.170642,-0.205853,0.067050,-0.261632,0.451096,0.604853,0.561894,-0.099986,0.034112,0.300000,0.300000,-0.050000,-0.050000
0.110490,0.120774,-0.012675,0.061869,-0.036793,-0.021567,0.173340,-0.148139,0.214533,1.797775,1.941757,-0.273191,-0.342274,-0.433526,-0.684479,0.214815,-0.170677,-0.206168,0.066786,-0.261683,0.451968,0.604598,0.562664,-0.099989,0.034312,0.300000,0.300000,-0.050000,-0.050000
0.109302,0.119880,-0.012552,0.061940,-0.037039,-0.021505,0.173590,-0.147122,0.214955,1.797954,1.941890,-0.273946,-0.343538,-0.433993,-0.684556,0.214280,-0.170472,-0.206483,0.066474,-0.261907,0.452957,0.604286,0.563615,-0.099992,0.034530,0.300000,0.300000,-0.050000,-0.050000
0.108286,0.118909,-0.012336,0.061834,-0.037072,-0.021501,0.173500,-0.146092,0.215446,1.797850,1.941465,-0.274422,-0.344438,-0.434359,-0.684423,0.213736,-0.169972,-0.206752,0.066113,-0.262147,0.453972,0.603998,0.564514,-0.099994,0.034746,0.300000,0.300000,-0.050000,-0.050000
0.107357,0.117900,-0.012073,0.061641,-0.036998,-0.021527,0.173240,-0.145055,0.215971,1.797604,1.940761,-0.274758,-0.345156,-0.434674,-0.684186,0.213188,-0.169326,-0.206998,0.065727,-0.262395,0.454998,0.603721,0.565385,-0.099994,0.034959,0.300000,0.300000,-0.050000,-0.050000
0.106755,0.117250,-0.011976,0.061471,-0.036754,-0.021544,0.172972,-0.144285,0.216478,1.797256,1.940370,-0.274476,-0.345167,-0.435094,-0.684078,0.212613,-0.168323,-0.207260,0.065335,-0.262517,0.455924,0.603919,0.566185,-0.099991,0.035150,0.300000,0.300000,-0.050000,-0.050000
0.106328,0.116725,-0.011964,0.061335,-0.036515,-0.021528,0.172739,-0.143588,0.216887,1.796775,1.940053,-0.274042,-0.344973,-0.435528,-0.683985,0.211970,-0.167283,-0.207525,0.064946,-0.262555,0.456747,0.604274,0.567025,-0.099986,0.035323,0.300000,0.300000,-0.050000,-0.050000
0.106250,0.116449,-0.012118,0.061266,-0.036286,-0.021448,0.172578,-0.143040,0.217101,1.796030,1.939882,-0.273304,-0.344368,-0.435990,-0.683924,0.211196,-0.166172,-0.207794,0.064562,-0.262425,0.457358,0.604939,0.567943,-0.099976,0.035464,0.300000,0.300000,-0.050000,-0.050000
0.106558,0.116403,-0.012355,0.061269,-0.035987,-0.021302,0.172446,-0.142583,0.217012,1.794892,1.939705,-0.272366,-0.343442,-0.436252,-0.683873,0.210372,-0.165042,-0.208021,0.064203,-0.262437,0.457872,0.605707,0.568873,-0.099975,0.035589,0.300000,0.300000,-0.050000,-0.050000
0.107060,0.116473,-0.012633,0.061307,-0.035655,-0.021124,0.172329,-0.142172,0.216771,1.793558,1.939525,-0.271328,-0.342356,-0.436414,-0.683827,0.209523,-0.163903,-0.208227,0.063856,-0.262521,0.458337,0.606526,0.569808,-0.099978,0.035706,0.300000,0.300000,-0.050000,-0.050000
0.108173,0.117087,-0.012846,0.061451,-0.035408,-0.021033,0.172336,-0.141760,0.215939,1.792103,1.938984,-0.269879,-0.340739,-0.436431,-0.683677,0.208851,-0.162971,-0.208372,0.063463,-0.262747,0.458746,0.607446,0.570888,-0.099982,0.035817,0.300000,0.300000,-0.050000,-0.050000
0.109415,0.117816,-0.013043,0.061584,-0.035164,-0.020968,0.172372,-0.141340,0.214957,1.790631,1.938299,-0.268377,-0.339080,-0.436425,-0.683574,0.208141,-0.162136,-0.208501,0.063068,-0.263024,0.459132,0.608285,0.571994,-0.099985,0.035926,0.300000,0.300000,-0.050000,-0.050000
0.110917,0.118777,-0.013207,0.061694,-0.034926,-0.020955,0.172467,-0.140904,0.213672,1.789122,1.937325,-0.266769,-0.337332,-0.436372,-0.683566,0.207352,-0.161494,-0.208595,0.062669,-0.263403,0.459471,0.608964,0.573153,-0.099989,0.036031,0.300000,0.300000,-0.050000,-0.050000
0.112421,0.119936,-0.013366,0.061626,-0.034692,-0.020936,0.172570,-0.140328,0.212174,1.787571,1.936190,-0.265186,-0.335676,-0.436356,-0.683565,0.206670,-0.161211,-0.208701,0.062285,-0.263734,0.459691,0.609519,0.574157,-0.099991,0.036120,0.300000,0.300000,-0.050000,-0.050000
0.113927,0.121196,-0.013523,0.061469,-0.034460,-0.020914,0.172676,-0.139681,0.210570,1.785998,1.934973,-0.263613,-0.334067,-0.436360,-0.683566,0.206041,-0.161108,-0.208814,0.061909,-0.264042,0.459852,0.610013,0.575082,-0.099991,0.036200,0.300000,0.300000,-0.050000,-0.050000
0.115324,0.122523,-0.013661,0.061294,-0.034457,-0.020982,0.172879,-0.139046,0.208742,1.784659,1.933985,-0.262543,-0.332918,-0.436482,-0.683261,0.205699,-0.161498,-0.208953,0.061438,-0.264053,0.459829,0.610261,0.575676,-0.099987,0.036254,0.300000,0.300000,-0.050000,-0.050000
0.116641,0.123700,-0.013901,0.061025,-0.034429,-0.021179,0.173098,-0.138556,0.206901,1.783444,1.933127,-0.261609,-0.331968,-0.436518,-0.683079,0.205528,-0.162038,-0.209104,0.060978,-0.263923,0.459646,0.610479,0.575634,-0.099981,0.036274,0.300000,0.300000,-0.050000,-0.050000
0.117798,0.124577,-0.014347,0.060569,-0.034350,-0.021634,0.173346,-0.138359,0.205036,1.782478,1.932529,-0.260946,-0.331415,-0.436383,-0.683143,0.205698,-0.162881,-0.209281,0.060537,-0.263512,0.459143,0.610637,0.574322,-0.099969,0.036226,0.300000,0.300000,-0.050000,-0.050000
0.118779,0.125453,-0.014636,0.060204,-0.034491,-0.021795,0.173745,-0.138308,0.203360,1.781824,1.932025,-0.260628,-0.330966,-0.436322,-0.683220,0.205678,-0.163999,-0.209476,0.060162,-0.263184,0.458506,0.610535,0.573366,-0.099969,0.036168,0.300000,0.300000,-0.050000,-0.050000
0.119670,0.126326,-0.014846,0.059884,-0.034743,-0.021810,0.174218,-0.138332,0.201780,1.781329,1.931568,-0.260481,-0.330568,-0.436298,-0.683304,0.205563,-0.165252,-0.209681,0.059819,-0.262899,0.457801,0.610303,0.572590,-0.099974,0.036105,0.300000,0.300000,-0.050000,-0.050000
0.120211,0.127072,-0.014878,0.059688,-0.035154,-0.021758,0.174658,-0.138458,0.200389,1.781053,1.931224,-0.260841,-0.330721,-0.436308,-0.682963,0.205398,-0.166420,-0.209911,0.059401,-0.262670,0.457009,0.609988,0.572132,-0.099977,0.036038,0.300000,0.300000,-0.050000,-0.050000
0.120693,0.127708,-0.014824,0.059538,-0.035505,-0.021714,0.175049,-0.138679,0.199092,1.780842,1.930889,-0.261269,-0.330977,-0.436346,-0.682738,0.205254,-0.167494,-0.210139,0.059006,-0.262423,0.456228,0.609604,0.571815,-0.099980,0.035974,0.300000,0.300000,-0.050000,-0.050000
0.121056,0.128127,-0.014599,0.059478,-0.035739,-0.021682,0.175346,-0.139092,0.197979,1.780760,1.930573,-0.261835,-0.331444,-0.436437,-0.682747,0.205154,-0.168381,-0.210368,0.058658,-0.262138,0.455473,0.609082,0.571780,-0.099981,0.035919,0.300000,0.300000,-0.050000,-0.050000
0.121330,0.128482,-0.014379,0.059462,-0.035864,-0.021707,0.175581,-0.139393,0.197011,1.780690,1.929958,-0.262329,-0.332009,-0.436576,-0.682725,0.205115,-0.168918,-0.210589,0.058294,-0.261881,0.454922,0.608680,0.571739,-0.099981,0.035891,0.300000,0.300000,-0.050000,-0.050000
0.121560,0.128805,-0.014161,0.059468,-0.035936,-0.021760,0.175785,-0.139638,0.196116,1.780624,1.929192,-0.262788,-0.332625,-0.436738,-0.682687,0.205105,-0.169280,-0.210807,0.057923,-0.261637,0.454474,0.608337,0.571694,-0.099981,0.035877,0.300000,0.300000,-0.050000,-0.050000
0.121756,0.129065,-0.014054,0.059623,-0.035943,-0.021801,0.175847,-0.139805,0.195436,1.780309,1.928563,-0.263050,-0.333091,-0.436833,-0.682638,0.205149,-0.169266,-0.210949,0.057549,-0.261336,0.454231,0.608262,0.571617,-0.099978,0.035888,0.300000,0.300000,-0.050000,-0.050000
0.121888,0.129312,-0.013969,0.059802,-0.035953,-0.021827,0.175907,-0.139953,0.194820,1.779869,1.927820,-0.263303,-0.333527,-0.436945,-0.682578,0.205226,-0.169103,-0.211076,0.057169,-0.261043,0.454073,0.608281,0.571453,-0.099975,0.035908,0.300000,0.300000,-0.050000,-0.050000
0.121889,0.129533,-0.013927,0.060028,-0.035965,-0.021824,0.175965,-0.140064,0.194334,1.779177,1.926849,-0.263539,-0.333901,-0.437089,-0.682495,0.205370,-0.168642,-0.211175,0.056774,-0.260765,0.454087,0.608487,0.571115,-0.099973,0.035947,0.300000,0.300000,-0.050000,-0.050000
0.121774,0.129657,-0.013965,0.060175,-0.035899,-0.021878,0.175981,-0.139988,0.193994,1.778428,1.925649,-0.263814,-0.334191,-0.437218,-0.682214,0.205553,-0.168081,-0.211293,0.056293,-0.260429,0.454103,0.608682,0.570539,-0.099970,0.035980,0.300000,0.300000,-0.050000,-0.050000
0.121602,0.129731,-0.014044,0.060282,-0.035794,-0.021962,0.175976,-0.139818,0.193727,1.777650,1.924336,-0.264108,-0.334440,-0.437339,-0.681834,0.205755,-0.167470,-0.211420,0.055767,-0.260064,0.454120,0.608871,0.569845,-0.099966,0.036010,0.300000,0.300000,-0.050000,-0.050000
0.121468,0.129665,-0.014028,0.060359,-0.035690,-0.021937,0.175880,-0.139880,0.193729,1.777486,1.923491,-0.264295,-0.334527,-0.437439,-0.681586,0.205804,-0.166793,-0.211547,0.055221,-0.259825,0.454185,0.608939,0.569113,-0.099971,0.036044,0.300000,0.300000,-0.050000,-0.050000
0.121362,0.129664,-0.013952,0.060428,-0.035524,-0.021895,0.175741,-0.140032,0.193715,1.777514,1.922886,-0.264444,-0.334538,-0.437516,-0.681351,0.205852,-0.166170,-0.211651,0.054680,-0.259629,0.454267,0.609002,0.568458,-0.099975,0.036084,0.300000,0.300000,-0.050000,-0.050000
0.121313,0.129794,-0.013755,0.060481,-0.035234,-0.021819,0.175515,-0.140365,0.193666,1.777927,1.922760,-0.264518,-0.334399,-0.437547,-0.681139,0.205899,-0.165656,-0.211709,0.054148,-0.259517,0.454384,0.609052,0.567957,-0.099980,0.036132,0.300000,0.300000,-0.050000,-0.050000
0.121333,0.130048,-0.013504,0.060790,-0.034846,-0.021728,0.175411,-0.141068,0.193516,1.778569,1.923287,-0.264522,-0.334151,-0.437416,-0.681232,0.205806,-0.165216,-0.211756,0.053722,-0.259472,0.454574,0.609041,0.567666,-0.099983,0.036195,0.300000,0.300000,-0.050000,-0.050000
0.121388,0.130365,-0.013226,0.061227,-0.034409,-0.021631,0.175369,-0.141956,0.193315,1.779324,1.924141,-0.264491,-0.333847,-0.437203,-0.681477,0.205643,-0.164812,-0.211796,0.053348,-0.259460,0.454801,0.608999,0.567479,-0.099986,0.036267,0.300000,0.300000,-0.050000,-0.050000
0.121570,0.130811,-0.012973,0.061732,-0.034290,-0.021347,0.175650,-0.142969,0.193015,1.780692,1.925430,-0.264280,-0.333519,-0.437092,-0.681606,0.205387,-0.164453,-0.211932,0.053005,-0.259570,0.455003,0.608855,0.567584,-0.099988,0.036341,0.300000,0.300000,-0.050000,-0.050000
0.121894,0.131296,-0.012596,0.062226,-0.034153,-0.020817,0.175999,-0.144112,0.192775,1.782285,1.927092,-0.264010,-0.333197,-0.437021,-0.682000,0.205036,-0.164051,-0.212080,0.052676,-0.259755,0.455227,0.608667,0.568245,-0.099990,0.036429,0.300000,0.300000,-0.050000,-0.050000
0.122502,0.131858,-0.011971,0.062698,-0.033979,-0.019792,0.176484,-0.145516,0.192654,1.784331,1.929503,-0.263620,-0.332888,-0.437027,-0.682926,0.204494,-0.163562,-0.212251,0.052378,-0.260091,0.455495,0.608394,0.570018,-0.099992,0.036546,0.300000,0.300000,-0.050000,-0.050000
0.122793,0.132116,-0.011713,0.063358,-0.034025,-0.019241,0.177231,-0.146653,0.192724,1.786587,1.931604,-0.263355,-0.332983,-0.437168,-0.683527,0.204206,-0.163016,-0.212487,0.052110,-0.260317,0.455675,0.608171,0.571126,-0.099992,0.036637,0.300000,0.300000,-0.050000,-0.050000
0.122924,0.132221,-0.011638,0.064114,-0.034181,-0.018925,0.178108,-0.147658,0.192889,1.788948,1.933548,-0.263152,-0.333282,-0.437376,-0.683965,0.204044,-0.162442,-0.212756,0.051856,-0.260489,0.455810,0.607973,0.571901,-0.099991,0.036717,0.300000,0.300000,-0.050000,-0.050000
0.122672,0.131651,-0.011867,0.064977,-0.034155,-0.018605,0.179236,-0.148780,0.193578,1.790677,1.935331,-0.263035,-0.333845,-0.437427,-0.684794,0.204141,-0.162030,-0.213156,0.051644,-0.260746,0.456012,0.608047,0.571963,-0.099992,0.036796,0.300000,0.300000,-0.050000,-0.050000
0.122296,0.130801,-0.012090,0.065758,-0.034194,-0.018168,0.180271,-0.149790,0.194440,1.792100,1.937010,-0.263045,-0.334505,-0.437422,-0.685809,0.204210,-0.161740,-0.213565,0.051467,-0.261019,0.456285,0.608047,0.571831,-0.099993,0.036883,0.300000,0.300000,-0.050000,-0.050000
0.121670,0.129393,-0.012303,0.066373,-0.034365,-0.017496,0.181119,-0.150575,0.195649,1.792912,1.938481,-0.263307,-0.335359,-0.437307,-0.687197,0.204223,-0.161692,-0.213994,0.051359,-0.261320,0.456700,0.607901,0.571311,-0.099994,0.036988,0.300000,0.300000,-0.050000,-0.050000
0.120486,0.126960,-0.012292,0.066862,-0.034436,-0.016582,0.181770,-0.150839,0.197413,1.793602,1.939670,-0.263661,-0.336573,-0.436936,-0.688906,0.204313,-0.162061,-0.214410,0.051300,-0.261739,0.457263,0.607389,0.570317,-0.099995,0.037113,0.300000,0.300000,-0.050000,-0.050000
